Source,Target,Weight
(07010) bosa,(09110) avenida jimenez,233
(07010) bosa,(09111) calle 19,58
(07010) bosa,(09113) calle 22,33
(07010) bosa,(09115) calle 34,180
(07010) bosa,(09116) avenida 39,59
(07010) bosa,(09117) calle 45,210
(07010) bosa,(09119) calle 57,158
(07010) bosa,(09120) calle 63,219
(07010) bosa,(09121) flores – areandina,292
(07010) bosa,(09122) calle 72,2
(07010) bosa,(09123) calle 76 - san felipe,252
(07010) bosa,(10000) portal 20 de julio,112
(07010) bosa,(10001) country sur,61
(07010) bosa,(10002) av. primero de mayo,83
(07010) bosa,(10003) ciudad jardín,21
(07010) bosa,(10004) policarpa,86
(07010) bosa,(10005) bicentenario,143
(07010) bosa,(10006) san victorino - neos centro,502
(07010) bosa,(10007) las nieves,284
(07010) bosa,(10008) san diego,90
(07010) bosa,(10009) museo nacional,340
(07010) bosa,(10010) san bernardo,88
(07010) bosa,(12000) puente aranda,28
(07010) bosa,(12001) carrera 43 - comapan,47
(07010) bosa,(12002) cds - carrera 32,31
(07010) bosa,(12003) ricaurte,75
(07010) bosa,(12004) carrera 22,82
(07010) bosa,(12007) zona industrial,71
(07010) bosa,(14001) la sabana,53
(07010) bosa,(14005) las aguas - centro colombo americano,13
(07010) bosa,(50008) corral portal dorado,12
(07010) bosa,(57503) ampliacion san mateo,204
(07101) castellana,(07102) calle 75 - zona m,38
(07101) castellana,(07103) av. chile,26
(07101) castellana,(07104) 7 de agosto,28
(07101) castellana,(07105) movistar arena,19
(07101) castellana,(07106) el campin,25
(07101) castellana,(07107) u. nacional,50
(07101) castellana,(07108) av. el dorado,29
(07101) castellana,(07109) cad,35
(07101) castellana,(07110) paloquemao,57
(07101) castellana,(07111) nqs - ricaurte,48
(07101) castellana,(07112) comuneros,215
(07101) castellana,(07113) santa isabel,89
(07101) castellana,(07200) tygua-san josé,30
(07101) castellana,(07201) guatoque -veraguas,21
(07101) castellana,(07503) san mateo - c.c. unisur,448
(07101) castellana,(07504) terreros,268
(07101) castellana,(07505) leon xiii,126
(07101) castellana,(07506) despensa,32
(07101) castellana,(08000) portal tunal,218
(07101) castellana,(08001) parque el tunal,18
(07101) castellana,(08002) biblioteca,11
(07101) castellana,(09000) cabecera usme,692
(07101) castellana,(09001) molinos,244
(07101) castellana,(09002) consuelo,26
(07101) castellana,(09003) socorro,44
(07101) castellana,(09004) santa lucía,96
(07101) castellana,(09100) calle 40 sur,54
(07101) castellana,(09101) quiroga,30
(07101) castellana,(09103) olaya,99
(07101) castellana,(09104) restrepo,73
(07101) castellana,(09105) río fucha,40
(07101) castellana,(09106) nariño,55
(07101) castellana,(09107) hortúa,14
(07101) castellana,(09108) hospital,2
(07101) castellana,(09109) tercer milenio,12
(07101) castellana,(09110) avenida jimenez,22
(07101) castellana,(09111) calle 19,13
(07101) castellana,(09113) calle 22,6
(07101) castellana,(09115) calle 34,28
(07101) castellana,(09116) avenida 39,13
(07101) castellana,(09117) calle 45,20
(07101) castellana,(09119) calle 57,22
(07101) castellana,(09120) calle 63,20
(07101) castellana,(09121) flores – areandina,18
(07101) castellana,(09123) calle 76 - san felipe,18
(07101) castellana,(10000) portal 20 de julio,175
(07101) castellana,(10001) country sur,192
(07101) castellana,(10002) av. primero de mayo,110
(07101) castellana,(10003) ciudad jardín,9
(07101) castellana,(10004) policarpa,8
(07101) castellana,(10005) bicentenario,15
(07101) castellana,(10006) san victorino - neos centro,14
(07101) castellana,(10007) las nieves,9
(07101) castellana,(10008) san diego,7
(07101) castellana,(10009) museo nacional,10
(07101) castellana,(10010) san bernardo,16
(07101) castellana,(12000) puente aranda,15
(07101) castellana,(12001) carrera 43 - comapan,47
(07101) castellana,(12002) cds - carrera 32,43
(07101) castellana,(12003) ricaurte,3
(07101) castellana,(12004) carrera 22,8
(07101) castellana,(12007) zona industrial,58
(07101) castellana,(14001) la sabana,8
(07101) castellana,(14005) las aguas - centro colombo americano,9
(07101) castellana,(50008) corral portal dorado,7
(07101) castellana,(57503) ampliacion san mateo,115
(07102) calle 75 - zona m,(07103) av. chile,54
(07102) calle 75 - zona m,(07104) 7 de agosto,42
(07102) calle 75 - zona m,(07105) movistar arena,30
(07102) calle 75 - zona m,(07106) el campin,49
(07102) calle 75 - zona m,(07107) u. nacional,63
(07102) calle 75 - zona m,(07108) av. el dorado,24
(07102) calle 75 - zona m,(07109) cad,67
(07102) calle 75 - zona m,(07110) paloquemao,65
(07102) calle 75 - zona m,(07111) nqs - ricaurte,63
(07102) calle 75 - zona m,(07112) comuneros,143
(07102) calle 75 - zona m,(07113) santa isabel,158
(07102) calle 75 - zona m,(07200) tygua-san josé,23
(07102) calle 75 - zona m,(07201) guatoque -veraguas,24
(07102) calle 75 - zona m,(07503) san mateo - c.c. unisur,369
(07102) calle 75 - zona m,(07504) terreros,315
(07102) calle 75 - zona m,(07505) leon xiii,112
(07102) calle 75 - zona m,(07506) despensa,45
(07102) calle 75 - zona m,(08000) portal tunal,171
(07102) calle 75 - zona m,(08001) parque el tunal,6
(07102) calle 75 - zona m,(08002) biblioteca,8
(07102) calle 75 - zona m,(09000) cabecera usme,163
(07102) calle 75 - zona m,(09001) molinos,75
(07102) calle 75 - zona m,(09002) consuelo,11
(07102) calle 75 - zona m,(09003) socorro,10
(07102) calle 75 - zona m,(09004) santa lucía,49
(07102) calle 75 - zona m,(09100) calle 40 sur,36
(07102) calle 75 - zona m,(09101) quiroga,2
(07102) calle 75 - zona m,(09103) olaya,30
(07102) calle 75 - zona m,(09104) restrepo,29
(07102) calle 75 - zona m,(09105) río fucha,16
(07102) calle 75 - zona m,(09106) nariño,16
(07102) calle 75 - zona m,(09107) hortúa,5
(07102) calle 75 - zona m,(09108) hospital,1
(07102) calle 75 - zona m,(09109) tercer milenio,6
(07102) calle 75 - zona m,(09110) avenida jimenez,44
(07102) calle 75 - zona m,(09111) calle 19,18
(07102) calle 75 - zona m,(09113) calle 22,8
(07102) calle 75 - zona m,(09115) calle 34,17
(07102) calle 75 - zona m,(09116) avenida 39,17
(07102) calle 75 - zona m,(09117) calle 45,27
(07102) calle 75 - zona m,(09119) calle 57,22
(07102) calle 75 - zona m,(09120) calle 63,17
(07102) calle 75 - zona m,(09121) flores – areandina,20
(07102) calle 75 - zona m,(09122) calle 72,1
(07102) calle 75 - zona m,(09123) calle 76 - san felipe,25
(07102) calle 75 - zona m,(10000) portal 20 de julio,195
(07102) calle 75 - zona m,(10001) country sur,68
(07102) calle 75 - zona m,(10002) av. primero de mayo,97
(07102) calle 75 - zona m,(10003) ciudad jardín,10
(07102) calle 75 - zona m,(10004) policarpa,12
(07102) calle 75 - zona m,(10005) bicentenario,12
(07102) calle 75 - zona m,(10006) san victorino - neos centro,15
(07102) calle 75 - zona m,(10007) las nieves,15
(07102) calle 75 - zona m,(10008) san diego,3
(07102) calle 75 - zona m,(10009) museo nacional,6
(07102) calle 75 - zona m,(10010) san bernardo,22
(07102) calle 75 - zona m,(12000) puente aranda,39
(07102) calle 75 - zona m,(12001) carrera 43 - comapan,16
(07102) calle 75 - zona m,(12002) cds - carrera 32,5
(07102) calle 75 - zona m,(12003) ricaurte,8
(07102) calle 75 - zona m,(12004) carrera 22,8
(07102) calle 75 - zona m,(12007) zona industrial,38
(07102) calle 75 - zona m,(14001) la sabana,6
(07102) calle 75 - zona m,(14005) las aguas - centro colombo americano,17
(07102) calle 75 - zona m,(50008) corral portal dorado,17
(07102) calle 75 - zona m,(57503) ampliacion san mateo,143
(07103) av. chile,(07104) 7 de agosto,58
(07103) av. chile,(07105) movistar arena,51
(07103) av. chile,(07106) el campin,110
(07103) av. chile,(07107) u. nacional,140
(07103) av. chile,(07108) av. el dorado,71
(07103) av. chile,(07109) cad,184
(07103) av. chile,(07110) paloquemao,186
(07103) av. chile,(07111) nqs - ricaurte,117
(07103) av. chile,(07112) comuneros,215
(07103) av. chile,(07113) santa isabel,317
(07103) av. chile,(07200) tygua-san josé,193
(07103) av. chile,(07201) guatoque -veraguas,100
(07103) av. chile,(07503) san mateo - c.c. unisur,1075
(07103) av. chile,(07504) terreros,614
(07103) av. chile,(07505) leon xiii,317
(07103) av. chile,(07506) despensa,97
(07103) av. chile,(08000) portal tunal,632
(07103) av. chile,(08001) parque el tunal,38
(07103) av. chile,(08002) biblioteca,23
(07103) av. chile,(09000) cabecera usme,940
(07103) av. chile,(09001) molinos,434
(07103) av. chile,(09002) consuelo,27
(07103) av. chile,(09003) socorro,86
(07103) av. chile,(09004) santa lucía,201
(07103) av. chile,(09100) calle 40 sur,134
(07103) av. chile,(09101) quiroga,68
(07103) av. chile,(09103) olaya,158
(07103) av. chile,(09104) restrepo,146
(07103) av. chile,(09105) río fucha,134
(07103) av. chile,(09106) nariño,125
(07103) av. chile,(09107) hortúa,51
(07103) av. chile,(09108) hospital,25
(07103) av. chile,(09109) tercer milenio,28
(07103) av. chile,(09110) avenida jimenez,172
(07103) av. chile,(09111) calle 19,46
(07103) av. chile,(09113) calle 22,26
(07103) av. chile,(09115) calle 34,60
(07103) av. chile,(09116) avenida 39,25
(07103) av. chile,(09117) calle 45,93
(07103) av. chile,(09119) calle 57,74
(07103) av. chile,(09120) calle 63,50
(07103) av. chile,(09121) flores – areandina,53
(07103) av. chile,(09123) calle 76 - san felipe,57
(07103) av. chile,(10000) portal 20 de julio,1285
(07103) av. chile,(10001) country sur,424
(07103) av. chile,(10002) av. primero de mayo,636
(07103) av. chile,(10003) ciudad jardín,59
(07103) av. chile,(10004) policarpa,39
(07103) av. chile,(10005) bicentenario,91
(07103) av. chile,(10006) san victorino - neos centro,61
(07103) av. chile,(10007) las nieves,25
(07103) av. chile,(10008) san diego,12
(07103) av. chile,(10009) museo nacional,29
(07103) av. chile,(10010) san bernardo,161
(07103) av. chile,(12000) puente aranda,48
(07103) av. chile,(12001) carrera 43 - comapan,27
(07103) av. chile,(12002) cds - carrera 32,9
(07103) av. chile,(12003) ricaurte,20
(07103) av. chile,(12004) carrera 22,39
(07103) av. chile,(12007) zona industrial,69
(07103) av. chile,(14001) la sabana,48
(07103) av. chile,(14005) las aguas - centro colombo americano,42
(07103) av. chile,(50003) corral molinos,2
(07103) av. chile,(50008) corral portal dorado,49
(07103) av. chile,(57503) ampliacion san mateo,305
(07104) 7 de agosto,(07105) movistar arena,26
(07104) 7 de agosto,(07106) el campin,80
(07104) 7 de agosto,(07107) u. nacional,103
(07104) 7 de agosto,(07108) av. el dorado,33
(07104) 7 de agosto,(07109) cad,148
(07104) 7 de agosto,(07110) paloquemao,130
(07104) 7 de agosto,(07111) nqs - ricaurte,81
(07104) 7 de agosto,(07112) comuneros,208
(07104) 7 de agosto,(07113) santa isabel,176
(07104) 7 de agosto,(07200) tygua-san josé,109
(07104) 7 de agosto,(07201) guatoque -veraguas,57
(07104) 7 de agosto,(07503) san mateo - c.c. unisur,1992
(07104) 7 de agosto,(07504) terreros,1264
(07104) 7 de agosto,(07505) leon xiii,516
(07104) 7 de agosto,(07506) despensa,127
(07104) 7 de agosto,(08000) portal tunal,543
(07104) 7 de agosto,(08001) parque el tunal,26
(07104) 7 de agosto,(08002) biblioteca,27
(07104) 7 de agosto,(09000) cabecera usme,425
(07104) 7 de agosto,(09001) molinos,221
(07104) 7 de agosto,(09002) consuelo,26
(07104) 7 de agosto,(09003) socorro,25
(07104) 7 de agosto,(09004) santa lucía,180
(07104) 7 de agosto,(09100) calle 40 sur,124
(07104) 7 de agosto,(09101) quiroga,44
(07104) 7 de agosto,(09103) olaya,78
(07104) 7 de agosto,(09104) restrepo,83
(07104) 7 de agosto,(09105) río fucha,81
(07104) 7 de agosto,(09106) nariño,53
(07104) 7 de agosto,(09107) hortúa,47
(07104) 7 de agosto,(09108) hospital,6
(07104) 7 de agosto,(09109) tercer milenio,15
(07104) 7 de agosto,(09110) avenida jimenez,103
(07104) 7 de agosto,(09111) calle 19,31
(07104) 7 de agosto,(09113) calle 22,14
(07104) 7 de agosto,(09115) calle 34,30
(07104) 7 de agosto,(09116) avenida 39,19
(07104) 7 de agosto,(09117) calle 45,55
(07104) 7 de agosto,(09119) calle 57,40
(07104) 7 de agosto,(09120) calle 63,47
(07104) 7 de agosto,(09121) flores – areandina,39
(07104) 7 de agosto,(09123) calle 76 - san felipe,45
(07104) 7 de agosto,(10000) portal 20 de julio,442
(07104) 7 de agosto,(10001) country sur,130
(07104) 7 de agosto,(10002) av. primero de mayo,266
(07104) 7 de agosto,(10003) ciudad jardín,14
(07104) 7 de agosto,(10004) policarpa,26
(07104) 7 de agosto,(10005) bicentenario,36
(07104) 7 de agosto,(10006) san victorino - neos centro,52
(07104) 7 de agosto,(10007) las nieves,28
(07104) 7 de agosto,(10008) san diego,7
(07104) 7 de agosto,(10009) museo nacional,18
(07104) 7 de agosto,(10010) san bernardo,37
(07104) 7 de agosto,(12000) puente aranda,38
(07104) 7 de agosto,(12001) carrera 43 - comapan,25
(07104) 7 de agosto,(12002) cds - carrera 32,8
(07104) 7 de agosto,(12003) ricaurte,20
(07104) 7 de agosto,(12004) carrera 22,27
(07104) 7 de agosto,(12007) zona industrial,47
(07104) 7 de agosto,(14001) la sabana,43
(07104) 7 de agosto,(14005) las aguas - centro colombo americano,31
(07104) 7 de agosto,(50003) corral molinos,2
(07104) 7 de agosto,(50008) corral portal dorado,22
(07104) 7 de agosto,(57503) ampliacion san mateo,649
(07105) movistar arena,(07106) el campin,35
(07105) movistar arena,(07107) u. nacional,48
(07105) movistar arena,(07108) av. el dorado,45
(07105) movistar arena,(07109) cad,100
(07105) movistar arena,(07110) paloquemao,96
(07105) movistar arena,(07111) nqs - ricaurte,69
(07105) movistar arena,(07112) comuneros,151
(07105) movistar arena,(07113) santa isabel,166
(07105) movistar arena,(07200) tygua-san josé,76
(07105) movistar arena,(07201) guatoque -veraguas,37
(07105) movistar arena,(07503) san mateo - c.c. unisur,554
(07105) movistar arena,(07504) terreros,380
(07105) movistar arena,(07505) leon xiii,182
(07105) movistar arena,(07506) despensa,72
(07105) movistar arena,(08000) portal tunal,375
(07105) movistar arena,(08001) parque el tunal,29
(07105) movistar arena,(08002) biblioteca,26
(07105) movistar arena,(09000) cabecera usme,688
(07105) movistar arena,(09001) molinos,300
(07105) movistar arena,(09002) consuelo,31
(07105) movistar arena,(09003) socorro,49
(07105) movistar arena,(09004) santa lucía,174
(07105) movistar arena,(09100) calle 40 sur,107
(07105) movistar arena,(09101) quiroga,41
(07105) movistar arena,(09103) olaya,138
(07105) movistar arena,(09104) restrepo,81
(07105) movistar arena,(09105) río fucha,87
(07105) movistar arena,(09106) nariño,88
(07105) movistar arena,(09107) hortúa,28
(07105) movistar arena,(09108) hospital,16
(07105) movistar arena,(09109) tercer milenio,23
(07105) movistar arena,(09110) avenida jimenez,90
(07105) movistar arena,(09111) calle 19,19
(07105) movistar arena,(09113) calle 22,15
(07105) movistar arena,(09115) calle 34,38
(07105) movistar arena,(09116) avenida 39,9
(07105) movistar arena,(09117) calle 45,24
(07105) movistar arena,(09119) calle 57,27
(07105) movistar arena,(09120) calle 63,30
(07105) movistar arena,(09121) flores – areandina,33
(07105) movistar arena,(09123) calle 76 - san felipe,37
(07105) movistar arena,(10000) portal 20 de julio,565
(07105) movistar arena,(10001) country sur,225
(07105) movistar arena,(10002) av. primero de mayo,368
(07105) movistar arena,(10003) ciudad jardín,49
(07105) movistar arena,(10004) policarpa,33
(07105) movistar arena,(10005) bicentenario,50
(07105) movistar arena,(10006) san victorino - neos centro,60
(07105) movistar arena,(10007) las nieves,22
(07105) movistar arena,(10008) san diego,12
(07105) movistar arena,(10009) museo nacional,22
(07105) movistar arena,(10010) san bernardo,90
(07105) movistar arena,(12000) puente aranda,10
(07105) movistar arena,(12001) carrera 43 - comapan,4
(07105) movistar arena,(12002) cds - carrera 32,7
(07105) movistar arena,(12003) ricaurte,11
(07105) movistar arena,(12004) carrera 22,17
(07105) movistar arena,(12007) zona industrial,17
(07105) movistar arena,(14001) la sabana,11
(07105) movistar arena,(14005) las aguas - centro colombo americano,29
(07105) movistar arena,(50008) corral portal dorado,21
(07105) movistar arena,(57503) ampliacion san mateo,169
(07106) el campin,(07107) u. nacional,75
(07106) el campin,(07108) av. el dorado,39
(07106) el campin,(07109) cad,139
(07106) el campin,(07110) paloquemao,172
(07106) el campin,(07111) nqs - ricaurte,106
(07106) el campin,(07112) comuneros,302
(07106) el campin,(07113) santa isabel,329
(07106) el campin,(07200) tygua-san josé,85
(07106) el campin,(07201) guatoque -veraguas,73
(07106) el campin,(07503) san mateo - c.c. unisur,1620
(07106) el campin,(07504) terreros,958
(07106) el campin,(07505) leon xiii,458
(07106) el campin,(07506) despensa,153
(07106) el campin,(08000) portal tunal,573
(07106) el campin,(08001) parque el tunal,34
(07106) el campin,(08002) biblioteca,36
(07106) el campin,(09000) cabecera usme,512
(07106) el campin,(09001) molinos,197
(07106) el campin,(09002) consuelo,31
(07106) el campin,(09003) socorro,30
(07106) el campin,(09004) santa lucía,192
(07106) el campin,(09100) calle 40 sur,141
(07106) el campin,(09101) quiroga,55
(07106) el campin,(09103) olaya,111
(07106) el campin,(09104) restrepo,126
(07106) el campin,(09105) río fucha,102
(07106) el campin,(09106) nariño,69
(07106) el campin,(09107) hortúa,38
(07106) el campin,(09108) hospital,13
(07106) el campin,(09109) tercer milenio,25
(07106) el campin,(09110) avenida jimenez,108
(07106) el campin,(09111) calle 19,33
(07106) el campin,(09113) calle 22,21
(07106) el campin,(09115) calle 34,39
(07106) el campin,(09116) avenida 39,13
(07106) el campin,(09117) calle 45,37
(07106) el campin,(09119) calle 57,48
(07106) el campin,(09120) calle 63,38
