Source,Target,Weight
(03000) portal suba,(04100) carrera 77,80
(03000) portal suba,(04101) minuto de dios,213
(03000) portal suba,(04102) avenida boyaca,283
(03000) portal suba,(04103) las ferias,159
(03000) portal suba,(04104) avenida 68,384
(03000) portal suba,(04105) carrera 53,215
(03000) portal suba,(04106) carrera 47,173
(03000) portal suba,(04107) escuela militar,204
(03000) portal suba,(04108) polo – fincomercio,1725
(03000) portal suba,(05000) portal américas,1144
(03000) portal suba,(05002) tintal,170
(03000) portal suba,(05005) transversal 86,133
(03000) portal suba,(05100) banderas p. central,981
(03000) portal suba,(05101) mandalay - cr.73,56
(03000) portal suba,(05102) av. américas - av. boyacá,309
(03000) portal suba,(05103) marsella,345
(03000) portal suba,(05105) pradera – plaza central,622
(03000) portal suba,(05107) américas - cr.53,654
(03000) portal suba,(06000) portal el dorado - c.c. nuestro bogota,255
(03000) portal suba,(06001) modelia,66
(03000) portal suba,(06002) normandía,151
(03000) portal suba,(06100) av. rojas – unisalesiana,262
(03000) portal suba,(06101) el tiempo - camara de comercio de bogota,527
(03000) portal suba,(06102) salitre el greco,336
(03000) portal suba,(06103) can - british council,528
(03000) portal suba,(06104) gobernación,343
(03000) portal suba,(06105) quinta paredes,182
(03000) portal suba,(06106) recinto ferial,891
(03000) portal suba,(06107) ciudad universitaria - loteria de bogota,722
(03000) portal suba,(06108) concejo de bogotá,47
(03000) portal suba,(06109) centro memoria,326
(03000) portal suba,(06111) universidades – cityu,1765
(03000) portal suba,(07000) portal sur jfk coop. financiera,1937
(03000) portal suba,(07001) perdomo,217
(03000) portal suba,(07002) madelena,368
(03000) portal suba,(07003) sevillana,195
(03000) portal suba,(07004) venecia,508
(03000) portal suba,(07005) alqueria,434
(03000) portal suba,(07006) general santander,456
(03000) portal suba,(07007) nqs - calle 38a sur,472
(03000) portal suba,(07008) nqs - calle 30 sur,330
(03000) portal suba,(07010) bosa,220
(03000) portal suba,(07101) castellana,82
(03000) portal suba,(07102) calle 75 - zona m,615
(03000) portal suba,(07103) av. chile,1889
(03000) portal suba,(07104) 7 de agosto,1033
(03000) portal suba,(07105) movistar arena,1399
(03000) portal suba,(07106) el campin,1991
(03000) portal suba,(07107) u. nacional,2121
(03000) portal suba,(07108) av. el dorado,711
(03000) portal suba,(07109) cad,1574
(03000) portal suba,(07110) paloquemao,1603
(03000) portal suba,(07111) nqs - ricaurte,1108
(03000) portal suba,(07112) comuneros,463
(03000) portal suba,(07113) santa isabel,1015
(03000) portal suba,(07200) tygua-san josé,644
(03000) portal suba,(07201) guatoque -veraguas,426
(03000) portal suba,(07503) san mateo - c.c. unisur,1252
(03000) portal suba,(07504) terreros,715
(03000) portal suba,(07505) leon xiii,332
(03000) portal suba,(07506) despensa,95
(03000) portal suba,(08000) portal tunal,1341
(03000) portal suba,(08001) parque el tunal,107
(03000) portal suba,(08002) biblioteca,92
(03000) portal suba,(09000) cabecera usme,1107
(03000) portal suba,(09001) molinos,291
(03000) portal suba,(09002) consuelo,104
(03000) portal suba,(09003) socorro,61
(03000) portal suba,(09004) santa lucía,330
(03000) portal suba,(09005) danubio,147
(03000) portal suba,(09100) calle 40 sur,271
(03000) portal suba,(09101) quiroga,126
(03000) portal suba,(09103) olaya,307
(03000) portal suba,(09104) restrepo,748
(03000) portal suba,(09105) río fucha,307
(03000) portal suba,(09106) nariño,186
(03000) portal suba,(09107) hortúa,437
(03000) portal suba,(09108) hospital,67
(03000) portal suba,(09110) avenida jimenez,3354
(03000) portal suba,(09113) calle 22,1065
(03000) portal suba,(09115) calle 34 - fondo nacional de garantias,3423
(03000) portal suba,(09116) avenida 39,1584
(03000) portal suba,(09117) calle 45,3102
(03000) portal suba,(09119) calle 57,4835
(03000) portal suba,(09121) flores – areandina,5462
(03000) portal suba,(09123) calle 76 - san felipe,4315
(03000) portal suba,(10000) portal 20 de julio,1201
(03000) portal suba,(10001) country sur,455
(03000) portal suba,(10002) av. primero de mayo,757
(03000) portal suba,(10003) ciudad jardín,85
(03000) portal suba,(10004) policarpa,142
(03000) portal suba,(10005) bicentenario,384
(03000) portal suba,(10006) san victorino - neos centro,683
(03000) portal suba,(10007) las nieves,457
(03000) portal suba,(10008) san diego,108
(03000) portal suba,(10009) museo nacional - fng,334
(03000) portal suba,(10010) san bernardo,506
(03000) portal suba,(12000) puente aranda,203
(03000) portal suba,(12001) carrera 43 - comapan,165
(03000) portal suba,(12002) cds - carrera 32,80
(03000) portal suba,(12003) ricaurte,257
(03000) portal suba,(12004) carrera 22,223
(03000) portal suba,(12007) zona industrial,567
(03000) portal suba,(14001) la sabana,752
(03000) portal suba,(14004) museo del oro,1198
(03000) portal suba,(14005) las aguas - centro colombo americano,1649
(03000) portal suba,(50003) corral molinos,3
(03000) portal suba,(50008) corral portal dorado,41
(03000) portal suba,(57503) ampliacion san mateo,298
(03001) la campiña,(03002) suba - tv- 91,51
(03001) la campiña,(03003) 21 angeles,29
(03001) la campiña,(03004) gratamira,54
(03001) la campiña,(03005) suba - av. boyaca,339
(03001) la campiña,(03006) niza - calle 127,1106
(03001) la campiña,(03007) humedal cordoba,80
(03001) la campiña,(03009) av. suba- calle 116,681
(03001) la campiña,(03010) puente largo,512
(03001) la campiña,(03011) suba - calle 100,793
(03001) la campiña,(03012) suba - calle 95,681
(03001) la campiña,(03013) rio negro,199
(03001) la campiña,(03014) san martin,107
(03001) la campiña,(04000) cabecera calle 80,100
(03001) la campiña,(04001) quirigua,5
(03001) la campiña,(04002) carrera 90,13
(03001) la campiña,(04003) avenida ciudad de cali,9
(03001) la campiña,(04004) la granja,4
(03001) la campiña,(04100) carrera 77,16
(03001) la campiña,(04101) minuto de dios,32
(03001) la campiña,(04102) avenida boyaca,54
(03001) la campiña,(04103) las ferias,25
(03001) la campiña,(04104) avenida 68,77
(03001) la campiña,(04105) carrera 53,29
(03001) la campiña,(04106) carrera 47,25
(03001) la campiña,(04107) escuela militar,29
(03001) la campiña,(04108) polo – fincomercio,309
(03001) la campiña,(05000) portal américas,130
(03001) la campiña,(05002) tintal,21
(03001) la campiña,(05005) transversal 86,14
(03001) la campiña,(05100) banderas p. central,88
(03001) la campiña,(05101) mandalay - cr.73,5
(03001) la campiña,(05102) av. américas - av. boyacá,33
(03001) la campiña,(05103) marsella,18
(03001) la campiña,(05105) pradera – plaza central,66
(03001) la campiña,(05107) américas - cr.53,51
(03001) la campiña,(06000) portal el dorado - c.c. nuestro bogota,18
(03001) la campiña,(06001) modelia,10
(03001) la campiña,(06002) normandía,9
(03001) la campiña,(06100) av. rojas – unisalesiana,46
(03001) la campiña,(06101) el tiempo - camara de comercio de bogota,86
(03001) la campiña,(06102) salitre el greco,68
(03001) la campiña,(06103) can - british council,69
(03001) la campiña,(06104) gobernación,28
(03001) la campiña,(06105) quinta paredes,26
(03001) la campiña,(06106) recinto ferial,129
(03001) la campiña,(06107) ciudad universitaria - loteria de bogota,105
(03001) la campiña,(06108) concejo de bogotá,2
